>contig_10
151258	151851	+	1	1.356328	I:	D:
151938	154473	+	3	1.295934	I:	D:152628,152765,
154632	155682	-	3	1.311978	I:154799,154945,155009,155088,155353,	D:155403,
155810	156024	+	2	1.367937	I:	D:155878,
156052	157224	-	1	1.321313	I:	D:
157500	158678	+	3	1.283288	I:	D:
158767	160050	+	1	1.303722	I:	D:
160064	161760	+	2	1.294811	I:160328,160868,	D:
162035	162255	+	2	1.294314	I:	D:162045,
162271	163361	-	1	1.310514	I:	D:163352,
163418	163940	-	2	1.321563	I:163494,	D:
164137	164305	-	1	1.365078	I:164226,	D:
164404	164926	+	1	1.351040	I:164843,	D:
165104	165247	+	2	1.351091	I:	D:
165285	167602	+	3	1.332034	I:166823,166861,	D:
167649	168151	+	3	1.351614	I:167784,168000,	D:
168306	169482	+	3	1.318205	I:	D:168316,169389,
169522	170163	+	1	1.290136	I:	D:
170385	170471	-	3	1.261040	I:	D:
170500	171607	+	1	1.304781	I:171567,	D:
171658	173040	+	1	1.319716	I:	D:
173114	175769	-	2	1.314396	I:173211,	D:
176011	176646	+	1	1.277354	I:	D:
176652	177484	-	3	1.349597	I:	D:177144,
177570	178550	-	3	1.319665	I:177634,178102,178404,	D:
178580	181648	+	2	1.287358	I:	D:
181687	182859	-	1	1.280896	I:	D:
183644	185569	+	2	1.309873	I:183762,	D:184670,
185584	186576	-	1	1.352316	I:185759,	D:186236,
186754	189107	-	1	1.332346	I:	D:187571,
189145	189988	-	1	1.377745	I:189309,189552,	D:189470,
189996	190277	+	3	1.415417	I:190044,	D:190188,
190295	192124	-	2	1.316329	I:	D:
192187	192558	-	1	1.251392	I:	D:
192964	194653	+	1	1.272507	I:193804,	D:
194709	195407	+	3	1.279371	I:	D:
195415	196241	+	1	1.284787	I:	D:195959,
196248	197559	+	3	1.292283	I:196914,	D:
197576	197767	-	2	1.342270	I:	D:
197836	198342	-	1	1.292762	I:	D:
198645	199576	+	3	1.293814	I:	D:198659,
199799	200045	+	2	1.302854	I:199867,	D:
200074	201116	-	1	1.319823	I:200234,200387,200451,200530,200795,	D:
201202	201315	+	1	1.209708	I:	D:
201340	201733	+	1	1.290610	I:201722,	D:
201766	203061	-	1	1.300955	I:	D:
203197	203609	-	1	1.419833	I:203417,	D:203286,203436,
203825	204711	-	2	1.335726	I:203941,204112,	D:
204715	205146	-	1	1.266851	I:	D:
205343	207145	+	2	1.314586	I:	D:
207207	208469	+	3	1.307274	I:	D:
208477	209400	-	1	1.311341	I:	D:
209430	209803	+	3	1.468155	I:209539,209579,209789,	D:209467,
209809	210789	-	1	1.291094	I:	D:
210845	211602	+	2	1.361941	I:	D:211227,
211885	213204	+	1	1.320757	I:	D:
213344	214810	-	2	1.307123	I:	D:
214987	218298	+	1	1.307267	I:	D:
218367	220856	+	3	1.260940	I:	D:
220861	223186	-	1	1.305401	I:220873,	D:
223299	223562	-	3	1.300403	I:	D:
223792	224517	+	1	1.320578	I:	D:
224577	224804	+	3	1.228479	I:	D:
224808	225772	+	3	1.260564	I:	D:225266,
225778	228342	+	1	1.304945	I:228313,	D:227331,
228357	231187	-	3	1.311496	I:230491,	D:228370,230476,
231338	232768	+	2	1.338015	I:	D:
233042	233403	-	2	1.397838	I:	D:233232,
233514	235313	+	3	1.327314	I:	D:
235325	238074	-	2	1.274424	I:	D:235334,
238361	241965	-	2	1.282889	I:238959,240759,	D:
242053	243147	-	1	1.297063	I:	D:
243266	244210	+	2	1.306241	I:	D:
244294	245466	+	1	1.312028	I:	D:
245492	246874	-	2	1.321344	I:	D:
246925	248663	-	1	1.272568	I:	D:247964,
248794	250176	+	1	1.319716	I:	D:
250290	250823	-	3	1.295442	I:	D:
250952	251051	+	2	1.375050	I:251003,	D:
251075	251664	-	2	1.364315	I:	D:251512,
251742	251918	+	3	1.320141	I:	D:
252440	253843	+	2	1.294429	I:	D:
253923	255719	+	3	1.306624	I:	D:
256286	257668	+	2	1.319716	I:	D:
258056	258430	+	2	1.330608	I:	D:
258440	259404	-	2	1.307246	I:	D:258448,
259466	259567	+	2	1.277626	I:	D:
259645	260742	-	1	1.301676	I:	D:
260752	260892	-	1	1.205681	I:	D:
261076	261660	-	1	1.305846	I:	D:
261790	263283	+	1	1.344383	I:263037,	D:263125,
263305	266118	+	1	1.294774	I:266054,	D:264714,
266129	268486	-	2	1.321774	I:266568,	D:268173,
268631	269146	+	2	1.320305	I:	D:
269187	270458	-	3	1.255904	I:	D:
270708	273179	+	3	1.325144	I:	D:
273198	273983	+	3	1.249094	I:	D:
273987	274718	+	3	1.291696	I:	D:
274892	276095	+	2	1.268609	I:275976,	D:
276178	277581	+	1	1.272156	I:	D:
277602	278286	+	3	1.296373	I:277628,	D:
278336	279133	+	2	1.283091	I:	D:
279141	279230	-	3	1.196782	I:	D:
279326	279642	-	2	1.389748	I:	D:279570,
279691	281024	+	1	1.337552	I:280719,280879,	D:
281273	283279	-	2	1.268728	I:281919,	D:282551,
283405	283860	+	1	1.259347	I:	D:
283914	285658	-	3	1.320403	I:	D:284677,
285830	286327	+	2	1.288183	I:	D:
286494	287528	+	3	1.291654	I:	D:
287581	287661	-	1	1.234989	I:	D:
287809	288899	-	1	1.319822	I:288531,288853,	D:
288925	289770	-	1	1.297758	I:	D:
289778	291452	-	2	1.301468	I:290687,290718,	D:290644,
291566	292219	-	2	1.274614	I:	D:
292280	292606	-	2	1.314746	I:	D:
292799	293833	+	2	1.291654	I:	D:
293886	293966	-	3	1.234989	I:	D:
294061	294711	-	1	1.273589	I:	D:
294823	295365	-	1	1.310205	I:	D:
295497	296822	+	3	1.298785	I:	D:
296901	297119	+	3	1.305707	I:	D:
297135	297662	+	3	1.322648	I:297452,297497,297569,	D:
297687	299069	-	3	1.321344	I:	D:
299101	300944	-	1	1.339012	I:300545,300616,300717,	D:300804,
300960	303244	-	3	1.300234	I:	D:301983,
303249	304637	-	3	1.285311	I:	D:
304723	305374	+	1	1.319453	I:	D:304746,304815,
305461	305753	-	1	1.477339	I:	D:305618,
305987	306165	-	2	1.342676	I:	D:306128,
306244	307608	+	1	1.291110	I:	D:
307766	309148	+	2	1.319716	I:	D:
309233	310720	+	2	1.293352	I:	D:
310728	311678	-	3	1.267509	I:	D:
311724	312950	-	3	1.284895	I:	D:
313039	313158	+	1	1.370453	I:	D:
313340	314809	+	2	1.310362	I:	D:
314968	316262	-	1	1.318380	I:315406,315551,315610,	D:315393,
316358	317302	+	2	1.296688	I:	D:
317339	318670	-	2	1.291068	I:	D:
318702	318915	+	3	1.339101	I:318756,	D:
318927	319097	-	3	1.361423	I:	D:
319184	319499	-	2	1.277974	I:319362,	D:
319559	319824	-	2	1.274717	I:	D:319701,
320034	320963	-	3	1.305457	I:	D:
321002	321176	-	2	1.264222	I:321121,	D:
321208	321411	-	1	1.277935	I:	D:
321428	322591	+	2	1.326234	I:	D:
322619	323698	-	2	1.290981	I:	D:
323797	325306	+	1	1.295539	I:324368,	D:
325316	325546	+	2	1.345815	I:	D:
326009	327166	+	2	1.307332	I:326446,326499,326584,	D:
327171	328773	-	3	1.335122	I:327240,327334,	D:327471,
328805	331655	-	2	1.301350	I:328979,329079,329961,	D:329023,329557,
331769	332404	+	2	1.356900	I:331984,	D:332076,
332472	333783	-	3	1.323210	I:332556,	D:
334071	334949	-	3	1.310402	I:	D:
334972	337075	-	1	1.297057	I:335138,335166,	D:335066,
337131	339342	-	3	1.339141	I:337257,	D:
339702	340895	+	3	1.249592	I:	D:
341010	342335	+	3	1.290209	I:	D:
342534	343718	+	3	1.321726	I:	D:
343722	344318	+	3	1.278795	I:	D:
344416	346245	+	1	1.309973	I:	D:
346308	346751	+	3	1.319073	I:	D:
346991	347134	+	2	1.353401	I:	D:
347484	350084	+	3	1.285816	I:	D:
350112	354845	+	3	1.302743	I:	D:
354850	356494	+	1	1.284362	I:355139,	D:
356816	358800	-	2	1.296712	I:357562,358403,	D:356913,357702,357788,
358973	359593	+	2	1.300409	I:	D:
359755	360294	-	1	1.352364	I:359830,	D:359961,
360426	361415	+	3	1.308528	I:	D:
361544	363249	+	2	1.322539	I:	D:362671,
363278	363867	-	2	1.305771	I:	D:363306,
364047	364858	+	3	1.321653	I:	D:364145,
364931	365196	+	2	1.282701	I:	D:365056,
365256	365571	+	3	1.277422	I:365392,	D:
365658	365828	+	3	1.358249	I:	D:
366005	366223	-	2	1.224702	I:	D:
366312	367842	-	3	1.328554	I:366378,366445,	D:366540,
368200	369144	+	1	1.312193	I:368453,368596,368881,	D:
369150	369251	+	3	1.349130	I:	D:
369269	369613	-	2	1.256291	I:	D:
369626	371077	-	2	1.280912	I:	D:
371155	372255	-	1	1.298326	I:	D:
372350	372827	+	2	1.306827	I:372462,	D:
372913	373176	+	1	1.255632	I:	D:
373301	374683	+	2	1.319716	I:	D:
375057	375611	+	3	1.486485	I:375143,375316,	D:375098,375402,
378026	379102	+	2	1.292772	I:	D:
379161	380995	+	3	1.320487	I:	D:380928,
381493	383494	+	1	1.344133	I:381629,381723,381764,381860,381935,	D:381622,
383602	384400	-	1	1.338152	I:383714,	D:
384661	384774	+	1	1.292030	I:	D:
384798	384980	+	3	1.281502	I:	D:
385166	385972	+	2	1.271767	I:	D:
386193	388757	+	3	1.321439	I:	D:
388793	388903	+	2	1.329051	I:	D:
389079	389255	-	3	1.308284	I:	D:
389271	389727	+	3	1.448877	I:389504,389620,	D:389417,
389746	390144	-	1	1.283297	I:	D:
390218	391456	+	2	1.297659	I:	D:
391768	392673	+	1	1.342584	I:	D:392327,392415,392611,
392684	394108	+	2	1.307269	I:	D:
394200	394518	-	3	1.328226	I:394367,	D:
394522	395243	-	1	1.302561	I:	D:395010,
395414	397463	-	2	1.294910	I:396551,396655,	D:397044,
397644	398957	-	3	1.291609	I:	D:
399205	399990	+	1	1.321358	I:	D:
400028	401495	-	2	1.306468	I:400042,	D:
401651	401731	+	2	1.285888	I:	D:
401743	401913	-	1	1.361423	I:	D:
402000	404197	-	3	1.306278	I:402178,402305,402396,402731,	D:402517,402661,
404229	405095	-	3	1.279902	I:	D:
405253	405951	+	1	1.287012	I:	D:
406165	407253	-	1	1.297303	I:	D:
407315	407765	+	2	1.312488	I:407687,	D:
407883	408668	+	3	1.264854	I:	D:
408748	410440	+	1	1.309117	I:409689,	D:
410558	410789	-	2	1.475558	I:410699,	D:
411218	412324	+	2	1.280154	I:	D:
412424	412738	+	2	1.343345	I:	D:
412754	413098	+	2	1.347098	I:	D:
413113	413250	+	1	1.343626	I:	D:
413489	414423	+	2	1.346198	I:413658,413976,414102,	D:413538,413918,414110,414178,
414642	417782	-	3	1.297948	I:	D:
417917	420511	-	2	1.304913	I:	D:
420526	421029	-	1	1.261262	I:	D:
421194	421844	+	3	1.271474	I:	D:
421869	422564	+	3	1.307547	I:	D:
422609	423217	+	2	1.299443	I:	D:
423392	426171	+	2	1.302566	I:425816,	D:425899,426111,
426352	426812	+	1	1.329287	I:426526,426667,	D:
426841	429447	-	1	1.322898	I:427001,427154,427218,427904,428098,428167,428591,428736,428795,	D:427659,427954,428578,
429626	431516	-	2	1.306015	I:430939,	D:
431749	432285	-	1	1.254273	I:	D:
432375	435639	-	3	1.345174	I:435029,435083,435157,435203,	D:432505,433224,434784,
435821	437935	-	2	1.316647	I:	D:
437940	438215	-	3	1.346876	I:	D:
438387	438874	-	3	1.279087	I:	D:438664,
439075	439709	-	1	1.317828	I:439587,439607,439662,	D:439523,
439990	440580	-	1	1.313526	I:	D:
440638	441234	-	1	1.297847	I:	D:
441416	443146	-	2	1.296201	I:	D:
443293	444336	+	1	1.293885	I:	D:
444439	445629	+	1	1.296240	I:	D:
446343	446423	-	3	1.394741	I:	D:
446843	447145	+	2	1.268904	I:	D:
447156	447425	+	3	1.297956	I:	D:
447569	448741	+	2	1.295873	I:	D:
448868	450255	+	2	1.309354	I:449532,449572,	D:
450303	451130	+	3	1.329260	I:	D:
451131	451619	+	3	1.280345	I:	D:
451664	452131	-	2	1.305614	I:	D:
452193	452300	-	3	1.276054	I:	D:
452379	452459	+	3	1.227669	I:	D:
452512	453546	-	1	1.291261	I:	D:
453792	453999	+	3	1.348633	I:453847,	D:
454431	455813	+	3	1.319716	I:	D:
456371	461088	+	2	1.291660	I:	D:457789,
461173	461592	-	1	1.345004	I:	D:
461599	463621	-	1	1.294521	I:462987,	D:
463712	464368	-	2	1.328353	I:	D:
464535	464714	-	3	1.288611	I:	D:
464796	465604	-	3	1.304532	I:	D:464849,
465845	469848	-	2	1.302413	I:465948,467739,	D:
469852	470691	-	1	1.287342	I:	D:
470736	471494	-	3	1.291620	I:	D:
471641	475904	-	2	1.310249	I:472641,473644,	D:475697,
475971	476330	-	3	1.412040	I:476271,	D:476317,
476698	478164	-	1	1.323890	I:477631,	D:476833,
478303	479541	+	1	1.296206	I:	D:
479674	480456	+	1	1.309965	I:	D:
480484	481731	-	1	1.310449	I:	D:
481874	483139	+	2	1.319372	I:481911,	D:482815,
483142	483731	-	1	1.338227	I:483283,483340,483387,	D:483476,
483877	485036	+	1	1.291257	I:	D:484482,
485039	486063	-	2	1.328637	I:	D:485968,
486121	486337	-	1	1.334090	I:486245,	D:
486443	487591	-	2	1.287882	I:	D:
488082	488258	-	3	1.314382	I:	D:
488318	490052	-	2	1.318319	I:489336,489676,489773,489980,	D:
490207	490844	+	1	1.313379	I:	D:490443,
490845	491842	+	3	1.316844	I:491300,491778,	D:
491893	492725	-	1	1.349527	I:	D:492385,
492958	493276	+	1	1.323697	I:493115,	D:
493678	494493	-	1	1.292484	I:	D:
494529	495303	-	3	1.296389	I:494902,	D:
495602	495799	-	2	1.320909	I:	D:
495837	496927	+	3	1.307848	I:	D:495847,
496943	497182	-	2	1.269712	I:	D:
497319	497645	-	3	1.260141	I:	D:
497994	500090	-	3	1.264727	I:	D:
500195	500479	+	2	1.406756	I:500376,	D:500271,
500658	503351	-	3	1.274840	I:500896,501539,502134,	D:
503481	504405	+	3	1.290034	I:503935,	D:
504552	504838	+	3	1.306762	I:	D:504831,
504856	505563	-	1	1.311690	I:	D:
505700	506421	+	2	1.303318	I:	D:505936,
506425	506743	+	1	1.323697	I:506582,	D:
506768	507600	-	2	1.349527	I:	D:507260,
507691	508012	-	1	1.288400	I:507954,	D:
508181	508786	-	2	1.293140	I:	D:
508905	512402	-	3	1.323367	I:511451,512082,	D:511429,512041,
512439	512707	-	3	1.313568	I:	D:512597,
512768	513955	-	2	1.322789	I:	D:
514066	514609	+	1	1.472047	I:514137,514171,514273,514298,514509,	D:514501,
514650	516194	-	3	1.273864	I:	D:
516249	516890	-	3	1.314987	I:	D:
516936	517145	+	3	1.319470	I:	D:
517373	518035	+	2	1.347452	I:	D:517710,517756,517945,
518045	518233	-	2	1.302098	I:	D:
518539	519478	+	1	1.286039	I:518828,	D:
519675	519950	+	3	1.242677	I:	D:
520165	521109	+	1	1.304127	I:	D:
521336	522454	+	2	1.292799	I:	D:
522663	525565	+	3	1.294712	I:524291,524337,	D:
525607	526876	-	1	1.298790	I:525965,	D:
527092	528046	-	1	1.285386	I:527191,	D:
528496	530625	+	1	1.265016	I:	D:
530784	530876	+	3	1.245420	I:	D:
531033	532533	-	3	1.306718	I:531291,	D:
532568	533866	-	2	1.315287	I:	D:
533989	536879	+	1	1.292687	I:	D:535900,
536886	545399	-	3	1.292902	I:	D:
545458	545868	-	1	1.204226	I:	D:
545886	546404	-	3	1.290177	I:	D:
546417	547070	-	3	1.217339	I:	D:
547075	547515	-	1	1.270035	I:	D:
547518	549822	-	3	1.326458	I:548350,548656,	D:548558,
549834	551909	-	3	1.270559	I:	D:
551931	552410	-	3	1.284274	I:	D:
552416	552790	-	2	1.338662	I:	D:
553317	553891	-	3	1.438058	I:553758,	D:553477,553695,
553904	554758	+	2	1.307484	I:	D:
554921	555772	-	2	1.300686	I:	D:
555895	557913	-	1	1.291230	I:	D:
557944	561918	-	1	1.296044	I:558947,560467,561246,	D:
561991	563073	-	1	1.301549	I:	D:
563381	564655	+	2	1.297782	I:	D:
564683	566065	-	2	1.303857	I:	D:
566392	567129	+	1	1.306740	I:	D:
567133	567873	-	1	1.267988	I:	D:
567991	571123	+	1	1.313661	I:568114,	D:
571212	572774	+	3	1.260252	I:	D:
572784	575108	+	3	1.267659	I:	D:
575118	575516	+	3	1.291124	I:	D:
575520	576330	+	3	1.354556	I:576244,	D:
576399	576524	+	3	1.342173	I:	D:
576584	577966	-	2	1.321344	I:	D:
577998	579307	-	3	1.324865	I:	D:578082,
579974	581452	-	2	1.324298	I:	D:
581548	582790	-	1	1.307005	I:582645,	D:
583122	583880	+	3	1.302957	I:	D:
584072	584668	+	2	1.314605	I:	D:
584792	585580	-	2	1.310697	I:	D:
585791	588471	-	2	1.330633	I:	D:585852,
589344	591161	-	3	1.305310	I:	D:
591169	591660	-	1	1.290805	I:	D:
592097	592393	+	2	1.233395	I:	D:
592454	592861	+	2	1.273635	I:	D:
592875	593161	-	3	1.301854	I:	D:592948,
593178	593429	+	3	1.259958	I:	D:
593431	594678	+	1	1.300626	I:593952,	D:594358,
594814	596769	+	1	1.276159	I:	D:
596910	597890	+	3	1.273304	I:	D:
598065	602491	-	3	1.315138	I:598421,598987,	D:598669,598888,599081,
602606	602791	+	2	1.356280	I:	D:
603262	604739	-	1	1.316047	I:603320,604039,	D:
604818	604898	+	3	1.227669	I:	D:
604951	605985	-	1	1.291261	I:	D:
606152	606338	-	2	1.299954	I:606286,	D:
606456	606797	+	3	1.349512	I:	D:
606815	607171	+	2	1.328549	I:	D:
607379	607699	+	2	1.324846	I:	D:
607967	608074	+	2	1.299131	I:	D:
608206	609962	-	1	1.311650	I:608376,609492,	D:
610140	611579	-	3	1.269774	I:	D:
611634	612809	+	3	1.298296	I:	D:
612824	613330	+	2	1.297363	I:	D:
613393	613959	+	1	1.266982	I:	D:
613968	614663	+	3	1.311004	I:	D:
614684	615990	-	2	1.334890	I:614760,614800,	D:
616055	618820	-	2	1.280769	I:617214,	D:617249,
618858	620765	-	3	1.306596	I:	D:
620852	621040	+	2	1.357300	I:	D:
621559	621881	+	1	1.393937	I:	D:621701,
622057	624911	-	1	1.301347	I:622153,622263,622392,	D:623408,
625059	625868	+	3	1.252799	I:	D:
625885	626142	+	1	1.294517	I:	D:
626146	626514	+	1	1.282498	I:	D:
626533	626886	+	1	1.302133	I:	D:
626890	627961	+	1	1.325813	I:627379,	D:
627965	628915	+	2	1.302611	I:	D:
628943	630862	-	2	1.300426	I:630195,	D:629719,
630985	631456	+	1	1.330391	I:	D:631290,631396,
631534	632784	+	1	1.295081	I:	D:
633475	633616	+	1	1.361674	I:633507,	D:
633748	634214	+	1	1.332773	I:	D:634066,
634252	634413	-	1	1.455815	I:	D:
634940	636483	+	2	1.313021	I:	D:635494,
636559	636630	+	1	1.283113	I:	D:
636884	637393	+	2	1.342915	I:	D:
637413	638798	-	3	1.306498	I:	D:
638824	639927	-	1	1.325436	I:	D:
639981	641447	-	3	1.326357	I:	D:
641512	641826	+	1	1.275896	I:	D:
641829	642440	+	3	1.323400	I:642303,	D:642247,
642470	643252	+	2	1.319213	I:	D:
643256	643852	-	2	1.297838	I:	D:
643859	645249	-	2	1.336275	I:644860,644887,645046,645099,	D:644903,645216,
645420	647780	-	3	1.326979	I:645967,	D:646463,
647912	648121	+	2	1.294335	I:	D:
648208	649080	-	1	1.344404	I:648522,648654,648973,	D:648461,648563,648714,
649493	649955	-	2	1.281553	I:649580,	D:
650062	650709	+	1	1.287313	I:	D:
650810	651245	-	2	1.450178	I:650910,651029,	D:651088,
651261	652295	+	3	1.291654	I:	D:
652348	652428	-	1	1.234989	I:	D:
652507	654626	+	1	1.352472	I:652553,654405,	D:
654635	656748	+	2	1.338765	I:	D:655304,
656770	657904	+	1	1.321298	I:657822,	D:
657944	659407	+	2	1.291755	I:	D:
659474	659845	+	2	1.296681	I:	D:
659897	660898	+	2	1.348919	I:	D:
660981	661286	+	3	1.294466	I:	D:
661288	661362	+	1	1.230871	I:	D:
661386	662582	+	3	1.295360	I:	D:
662670	663476	+	3	1.329988	I:662961,663401,	D:662886,663156,
663646	665721	+	1	1.325597	I:665259,	D:664972,
665857	666689	+	1	1.350607	I:	D:666199,
666726	667737	-	3	1.316174	I:667262,	D:
667768	668004	+	1	1.360991	I:	D:
668007	668342	+	3	1.284297	I:	D:
668345	670314	+	2	1.325111	I:	D:669137,
670482	671294	+	3	1.318901	I:	D:
671391	671459	+	3	1.260229	I:	D:
671509	673420	+	1	1.291538	I:671702,	D:
673475	674404	-	2	1.294498	I:	D:
674425	675972	+	1	1.313199	I:	D:
675975	676283	-	3	1.267478	I:	D:
676459	677166	-	1	1.291189	I:	D:
677303	678340	+	2	1.249786	I:	D:
678385	679540	-	1	1.276523	I:678931,	D:
679628	680773	-	2	1.264814	I:	D:
681248	681376	+	2	1.376380	I:	D:
681439	681954	-	1	1.284641	I:	D:
682024	683247	-	1	1.262235	I:	D:
683477	683688	+	2	1.467121	I:	D:683483,
684108	685309	-	3	1.319582	I:	D:684214,
685626	686702	-	3	1.280661	I:	D:
686726	688147	-	2	1.280531	I:	D:
688259	688902	+	2	1.288459	I:	D:688392,
689087	690382	+	2	1.305918	I:	D:
690395	692233	+	2	1.292185	I:	D:
692250	692336	-	3	1.192778	I:	D:
692388	693015	+	3	1.288716	I:692991,	D:
693049	693639	-	1	1.280652	I:	D:
693748	696044	+	1	1.293952	I:	D:694318,
696075	697170	-	3	1.285856	I:696709,	D:
697230	698353	-	3	1.320775	I:	D:697721,
698521	699345	+	1	1.260564	I:	D:
700233	700788	+	3	1.297880	I:700725,	D:
700843	701385	+	1	1.283813	I:	D:
701499	702422	-	3	1.294114	I:701683,	D:701729,
702428	703580	-	2	1.327216	I:702565,	D:
703779	704675	-	3	1.297874	I:	D:
704734	705744	-	1	1.293360	I:	D:
705803	708109	-	2	1.290993	I:	D:
708313	709539	-	1	1.308367	I:	D:
709575	709826	-	3	1.283232	I:	D:
709867	709950	+	1	1.218407	I:	D:
710001	711335	-	3	1.275508	I:	D:
711354	712217	-	3	1.264465	I:	D:
712278	712358	+	3	1.230060	I:	D:
712370	715586	-	2	1.296687	I:712461,713578,713639,714375,	D:
715611	717009	-	3	1.306603	I:715749,	D:
717042	718360	-	3	1.274351	I:	D:717134,
718425	719175	-	3	1.336444	I:	D:718624,718858,
719379	720341	-	3	1.470741	I:719433,719505,719545,719739,719859,720111,720155,720226,	D:719909,719998,
720967	721548	+	1	1.274254	I:	D:
721588	721686	+	1	1.340662	I:	D:
722061	722338	+	3	1.420002	I:722233,722274,	D:
722350	724040	-	1	1.318883	I:	D:723233,
724131	726614	-	3	1.286610	I:	D:
726647	726745	+	2	1.224296	I:	D:
726775	727599	+	1	1.288539	I:	D:
727648	728817	+	1	1.283524	I:	D:
728986	729799	+	1	1.306781	I:729646,	D:
729814	730052	-	1	1.400513	I:	D:729940,
730139	730380	+	2	1.294869	I:730169,730322,	D:
730402	731553	+	1	1.262882	I:	D:
731557	732432	+	1	1.305422	I:	D:
732441	733797	-	3	1.307875	I:733225,	D:
733883	734782	+	2	1.337718	I:734736,	D:734399,
734968	735840	+	1	1.267951	I:	D:
735845	736069	-	2	1.391328	I:	D:
736085	736431	+	2	1.374970	I:736122,736325,	D:
736471	739179	+	1	1.302486	I:	D:
739266	739865	+	3	1.335280	I:	D:
739875	742217	-	3	1.316727	I:	D:
742362	744222	+	3	1.279530	I:744142,	D:
744243	745075	+	3	1.350607	I:	D:744585,
745212	745990	-	3	1.314045	I:	D:745635,
746090	746944	-	2	1.291030	I:	D:
746954	748231	-	2	1.302939	I:	D:
748387	749245	-	1	1.336543	I:749093,	D:
749261	750295	+	2	1.292461	I:	D:
750348	750428	-	3	1.234989	I:	D:
750630	752012	-	3	1.321344	I:	D:
752136	752210	+	3	1.394987	I:	D:
752261	753532	-	2	1.304492	I:	D:
753546	753806	-	3	1.252672	I:	D:
753952	754743	+	1	1.305294	I:	D:
754760	755677	+	2	1.289347	I:	D:
755762	757144	+	2	1.319716	I:	D:
757236	758726	-	3	1.302714	I:	D:
758728	759282	-	1	1.281098	I:	D:
759398	760558	+	2	1.301477	I:	D:
760562	761359	-	2	1.348256	I:	D:
761430	763175	-	3	1.333728	I:762367,	D:762382,
763294	763713	+	1	1.273004	I:	D:
764313	764423	-	3	1.343522	I:	D:
764592	764687	+	3	1.339911	I:	D:
764809	766638	+	1	1.294366	I:765472,	D:765407,
766684	767508	-	1	1.272064	I:	D:
767578	768942	-	1	1.293670	I:	D:
769013	769500	+	2	1.368598	I:	D:769372,
769501	769986	-	1	1.296553	I:	D:
770110	775294	-	1	1.296119	I:772955,	D:
775339	775713	-	1	1.263575	I:	D:
775815	777038	-	3	1.273176	I:	D:
777149	778704	-	2	1.305600	I:	D:778191,
779530	780726	+	1	1.311063	I:	D:
780776	781562	+	2	1.307241	I:781266,781340,	D:781060,
781660	782010	+	1	1.316245	I:	D:
782022	784765	-	3	1.292024	I:	D:782981,
784827	788657	-	3	1.317459	I:787060,787091,787766,788544,	D:787127,
788819	790329	-	2	1.288427	I:	D:788865,
790450	791127	-	1	1.283191	I:	D:
791160	791300	-	3	1.269661	I:	D:
791573	792515	+	2	1.344925	I:791742,792060,792186,792259,	D:791622,792002,792194,
792592	792789	+	1	1.412439	I:	D:
792866	793617	-	2	1.311709	I:	D:793482,
793671	795323	+	3	1.281305	I:	D:
795353	795631	+	2	1.277057	I:	D:
795704	795965	+	2	1.285502	I:795934,	D:
796005	796283	-	3	1.333608	I:	D:
796383	797501	+	3	1.282537	I:	D:
797510	799846	+	2	1.273430	I:	D:
799847	800398	+	2	1.233943	I:	D:
800403	800834	+	3	1.289859	I:	D:
800880	803639	+	3	1.308095	I:	D:
803928	806894	+	3	1.303875	I:806820,	D:805473,
807025	807442	+	1	1.459427	I:807126,807240,	D:807338,
807955	808707	+	1	1.278529	I:	D:
808728	810535	-	3	1.282693	I:	D:809965,
810557	810694	-	2	1.230870	I:	D:
810696	810944	+	3	1.286095	I:	D:
810964	812493	-	1	1.265745	I:	D:
812562	812773	+	3	1.264750	I:	D:812714,
812837	815329	+	2	1.331204	I:	D:814050,815185,815254,
815332	815433	-	1	1.247779	I:	D:
815468	815645	+	2	1.319277	I:815544,	D:
815662	816399	+	1	1.320078	I:	D:
816490	817872	+	1	1.319716	I:	D:
817978	819135	-	1	1.306593	I:	D:
819259	820641	-	1	1.310401	I:819756,	D:819566,
820960	821652	-	1	1.252603	I:	D:
822022	822222	+	1	1.391621	I:822149,	D:822053,
822243	822575	-	3	1.215941	I:	D:
822579	824180	-	3	1.303567	I:	D:
824354	824594	+	2	1.363525	I:824547,	D:
824632	825285	+	1	1.308628	I:	D:
825287	825934	-	2	1.255640	I:	D:
826186	826464	+	1	1.224024	I:	D:
826494	827180	-	3	1.271158	I:	D:
827234	827776	-	2	1.308796	I:	D:
827978	829854	+	2	1.305902	I:	D:828563,
829866	830865	-	3	1.278426	I:829899,	D:
830897	831908	-	2	1.316174	I:831433,	D:
831909	832851	-	3	1.356248	I:	D:832049,832511,
833014	833189	+	1	1.417616	I:	D:833103,
833435	834502	+	2	1.288048	I:	D:
834548	834640	+	2	1.257147	I:	D:
834690	836149	+	3	1.322955	I:	D:835378,
836173	839685	+	1	1.335928	I:837490,838977,	D:839124,839582,
839699	841519	-	2	1.278158	I:	D:
841572	842675	-	3	1.355169	I:842639,	D:842564,
842837	843669	+	2	1.350607	I:	D:843179,
843737	847304	+	2	1.291594	I:847072,	D:
847585	848852	+	1	1.271872	I:847601,847712,	D:
848947	849027	+	1	1.227669	I:	D:
849080	850114	-	2	1.291261	I:	D:
850523	851737	+	2	1.288734	I:	D:
851813	853042	+	2	1.313166	I:	D:
853104	853367	-	3	1.259748	I:	D:
