# BUSCO version is: 5.7.1 
# The lineage dataset is: rickettsiales_odb10 (Creation date: 2024-01-08, number of genomes: 34, number of BUSCOs: 364)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
2346at766	Complete	contig	361151	361738	+	188.1	158	https://v10-1.orthodb.org/?query=2346at766	NADH:ubiquinone/plastoquinone oxidoreductase, chain 6
2381at766	Complete	contig	12173	12895	+	261.5	177	https://v10-1.orthodb.org/?query=2381at766	Ribosomal protein L3
2404at766	Complete	contig	397373	398152	+	280.7	208	https://v10-1.orthodb.org/?query=2404at766	Exodeoxyribonuclease III
2424at766	Complete	contig	629710	628943	-	324.0	222	https://v10-1.orthodb.org/?query=2424at766	TatD family
2437at766	Complete	contig	64082	63480	-	194.1	137	https://v10-1.orthodb.org/?query=2437at766	Protein of unknown function DUF1013
2456at766	Complete	contig	609466	608369	-	296.2	261	https://v10-1.orthodb.org/?query=2456at766	DNA-binding, RecF
2458at766	Complete	contig	195415	195972	+	199.9	157	https://v10-1.orthodb.org/?query=2458at766	Ribosome recycling factor
2461at766	Complete	contig	75603	76301	+	259.8	180	https://v10-1.orthodb.org/?query=2461at766	alpha/beta hydrolase
2470at766	Complete	contig	138650	139366	+	302.7	200	https://v10-1.orthodb.org/?query=2470at766	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
2492at766	Missing
2493at766	Complete	contig	378026	379102	+	295.8	270	https://v10-1.orthodb.org/?query=2493at766	Tetratricopeptide repeat
2505at766	Complete	contig	302278	303189	+	323.8	248	https://v10-1.orthodb.org/?query=2505at766	Signal recognition particle receptor FtsY
2514at766	Complete	contig	739266	739865	+	247.2	147	https://v10-1.orthodb.org/?query=2514at766	Ubiquinol-cytochrome c reductase iron-sulfur subunit
2518at766	Complete	contig	180256	179756	-	218.9	129	https://v10-1.orthodb.org/?query=2518at766	NADH-quinone oxidoreductase subunit E
2523at766	Complete	contig	377299	376790	-	269.3	127	https://v10-1.orthodb.org/?query=2523at766	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
2531at766	Complete	contig	626890	627396	+	287.7	131	https://v10-1.orthodb.org/?query=2531at766	NADH-quinone oxidoreductase subunit B
2532at766	Complete	contig	450303	451130	+	317.4	214	https://v10-1.orthodb.org/?query=2532at766	cytochrome c oxidase subunit III
2536at766	Complete	contig	38997	39434	+	147.4	109	https://v10-1.orthodb.org/?query=2536at766	Ribonuclease H
2551at766	Complete	contig	209400	208477	-	255.9	220	https://v10-1.orthodb.org/?query=2551at766	Ribosomal large subunit pseudouridine synthase C
2557at766	Complete	contig	211058	210531	-	193.0	132	https://v10-1.orthodb.org/?query=2557at766	Cytochrome c-like domain
2561at766	Complete	contig	612824	613330	+	144.4	125	https://v10-1.orthodb.org/?query=2561at766	Ribosome maturation factor RimM
2562at766	Complete	contig	53332	53958	+	334.4	177	https://v10-1.orthodb.org/?query=2562at766	ATP-dependent Clp protease proteolytic subunit
2563at766	Complete	contig	344041	343277	-	243.2	176	https://v10-1.orthodb.org/?query=2563at766	RNA methyltransferase TrmH family
2567at766	Complete	contig	503481	503939	+	188.0	119	https://v10-1.orthodb.org/?query=2567at766	Ribosomal protein L13
2575at766	Complete	contig	728986	729672	+	163.6	156	https://v10-1.orthodb.org/?query=2575at766	Ribosomal RNA small subunit methyltransferase E
2580at766	Complete	contig	223731	224615	+	287.2	229	https://v10-1.orthodb.org/?query=2580at766	tRNA dimethylallyltransferase
2582at766	Complete	contig	255532	254984	-	167.5	150	https://v10-1.orthodb.org/?query=2582at766	RNA methyltransferase, RsmD
2606at766	Complete	contig	17486	18019	+	225.4	150	https://v10-1.orthodb.org/?query=2606at766	Ribosomal protein L5
2609at766	Complete	contig	440857	440222	-	179.5	161	https://v10-1.orthodb.org/?query=2609at766	Chromosomal replication initiator protein DnaA
2619at766	Complete	contig	688423	688902	+	126.9	105	https://v10-1.orthodb.org/?query=2619at766	OmpA-like domain
2632at766	Complete	contig	223792	224517	+	251.0	186	https://v10-1.orthodb.org/?query=2632at766	ATP synthase subunit a
2649at766	Complete	contig	678936	678385	-	121.1	112	https://v10-1.orthodb.org/?query=2649at766	5-formyltetrahydrofolate cyclo-ligase
2656at766	Complete	contig	566392	567129	+	220.3	185	https://v10-1.orthodb.org/?query=2656at766	Glutamine synthetase
2657at766	Complete	contig	693687	693049	-	179.3	134	https://v10-1.orthodb.org/?query=2657at766	Thymidylate kinase
2660at766	Complete	contig	643852	643256	-	242.8	165	https://v10-1.orthodb.org/?query=2660at766	Ribonuclease HII
2666at766	Complete	contig	366723	367595	+	174.6	168	https://v10-1.orthodb.org/?query=2666at766	Biotin--acetyl-CoA-carboxylase ligase
2674at766	Complete	contig	421869	422564	+	279.4	180	https://v10-1.orthodb.org/?query=2674at766	DNA polymerase III subunit epsilon
2678at766	Complete	contig	37933	38820	+	365.9	239	https://v10-1.orthodb.org/?query=2678at766	Protoheme IX farnesyltransferase
2693at766	Complete	contig	421029	420526	-	134.6	114	https://v10-1.orthodb.org/?query=2693at766	Protein-export protein SecB
2701at766	Complete	contig	18778	19323	+	215.4	160	https://v10-1.orthodb.org/?query=2701at766	Ribosomal protein L6, alpha-beta domain
2707at766	Complete	contig	451131	451619	+	141.3	122	https://v10-1.orthodb.org/?query=2707at766	Crossover junction endodeoxyribonuclease RuvC
2710at766	Complete	contig	174025	174642	+	204.7	153	https://v10-1.orthodb.org/?query=2710at766	Superoxide dismutase
2711at766	Complete	contig	405095	404229	-	289.1	220	https://v10-1.orthodb.org/?query=2711at766	Ribosomal RNA adenine methylase transferase, conserved site
2712at766	Complete	contig	613393	613959	+	254.0	174	https://v10-1.orthodb.org/?query=2712at766	Elongation factor P
2715at766	Complete	contig	12898	13512	+	258.8	182	https://v10-1.orthodb.org/?query=2715at766	50S ribosomal protein L4
2736at766	Complete	contig	22028	22669	+	168.9	165	https://v10-1.orthodb.org/?query=2736at766	Adenylate kinase
2739at766	Complete	contig	184238	185221	+	281.1	261	https://v10-1.orthodb.org/?query=2739at766	Glycerol-3-phosphate dehydrogenase 
2771at766	Complete	contig	343197	342475	-	251.0	181	https://v10-1.orthodb.org/?query=2771at766	membrane protein
2777at766	Complete	contig	642470	643252	+	303.0	193	https://v10-1.orthodb.org/?query=2777at766	VirB9/CagX/TrbG, C-terminal
2787at766	Complete	contig	93932	95107	+	417.7	234	https://v10-1.orthodb.org/?query=2787at766	Ubiquinone biosynthesis O-methyltransferase
2790at766	Complete	contig	764809	765414	+	227.6	160	https://v10-1.orthodb.org/?query=2790at766	Recombination protein RecR
2809at766	Complete	contig	335873	336568	+	261.4	198	https://v10-1.orthodb.org/?query=2809at766	Zinc import ATP-binding protein ZnuC
2825at766	Complete	contig	57746	57108	-	254.4	160	https://v10-1.orthodb.org/?query=2825at766	Endonuclease III
2834at766	Complete	contig	40541	41023	+	212.9	117	https://v10-1.orthodb.org/?query=2834at766	Single-stranded DNA-binding protein
2841at766	Complete	contig	759282	758728	-	288.2	162	https://v10-1.orthodb.org/?query=2841at766	ATP-dependent protease subunit HslV
2845at766	Complete	contig	19713	20225	+	240.4	149	https://v10-1.orthodb.org/?query=2845at766	Ribosomal protein S5
2850at766	Complete	contig	85939	85229	-	282.4	186	https://v10-1.orthodb.org/?query=2850at766	Heme exporter protein C
2887at766	Complete	contig	712217	711354	-	214.6	194	https://v10-1.orthodb.org/?query=2887at766	ATP synthase, F1 complex, gamma subunit
2903at766	Complete	contig	27557	28051	+	222.7	148	https://v10-1.orthodb.org/?query=2903at766	Transcription elongation factor GreA
2904at766	Complete	contig	342474	341938	-	215.9	140	https://v10-1.orthodb.org/?query=2904at766	cytochrome c oxidase assembly protein
2913at766	Complete	contig	238978	238361	-	263.9	175	https://v10-1.orthodb.org/?query=2913at766	Guanylate kinase
2943at766	Complete	contig	583122	583880	+	207.6	194	https://v10-1.orthodb.org/?query=2943at766	Thioredoxin-like fold
2960at766	Complete	contig	204711	204088	-	208.8	165	https://v10-1.orthodb.org/?query=2960at766	Cytochrome c biogenesis ATP-binding export protein CcmA
2977at766	Duplicated	contig	703	221	-	147.4	125	https://v10-1.orthodb.org/?query=2977at766	Transcription antitermination protein NusB
2977at766	Duplicated	contig	329549	329067	-	147.4	125	https://v10-1.orthodb.org/?query=2977at766	Transcription antitermination protein NusB
2996at766	Complete	contig	552410	551931	-	180.1	131	https://v10-1.orthodb.org/?query=2996at766	Ribosomal protein S7 domain
3008at766	Complete	contig	552790	552416	-	176.3	107	https://v10-1.orthodb.org/?query=3008at766	Ribosomal protein S12, bacterial-type
3020at766	Complete	contig	810535	809951	-	213.6	147	https://v10-1.orthodb.org/?query=3020at766	Scaffold protein Nfu/NifU, N-terminal
3058at766	Complete	contig	31988	32437	+	181.3	128	https://v10-1.orthodb.org/?query=3058at766	SsrA-binding protein
3062at766	Complete	contig	383316	384098	+	257.0	195	https://v10-1.orthodb.org/?query=3062at766	ABC transporter permease
3066at766	Complete	contig	627389	627961	+	238.9	139	https://v10-1.orthodb.org/?query=3066at766	NADH:ubiquinone oxidoreductase, 30kDa subunit
3074at766	Complete	contig	79800	79204	-	214.7	154	https://v10-1.orthodb.org/?query=3074at766	Nucleoside triphosphate pyrophosphatase Maf-like protein
3090at766	Complete	contig	501441	500878	-	246.6	163	https://v10-1.orthodb.org/?query=3090at766	Ribosomal RNA large subunit methyltransferase E
3097at766	Complete	contig	719175	718798	-	116.1	78	https://v10-1.orthodb.org/?query=3097at766	Succinate dehydrogenase, cytochrome b556 subunit
3110at766	Duplicated	contig	292237	291566	-	210.3	170	https://v10-1.orthodb.org/?query=3110at766	Outer membrane protein assembly factor BamD
3110at766	Duplicated	contig	4467	3796	-	210.3	170	https://v10-1.orthodb.org/?query=3110at766	Outer membrane protein assembly factor BamD
3119at766	Complete	contig	323797	324390	+	224.6	165	https://v10-1.orthodb.org/?query=3119at766	GTP binding domain
3127at766	Complete	contig	68284	67478	-	209.0	191	https://v10-1.orthodb.org/?query=3127at766	Aminomethyltransferase, folate-binding domain
3140at766	Complete	contig	626533	626886	+	170.2	111	https://v10-1.orthodb.org/?query=3140at766	NADH-quinone oxidoreductase subunit A
3157at766	Complete	contig	301703	301290	-	140.2	100	https://v10-1.orthodb.org/?query=3157at766	FeS cluster insertion, C-terminal, conserved site
3184at766	Complete	contig	208007	208576	+	181.6	138	https://v10-1.orthodb.org/?query=3184at766	Protein GrpE
3185at766	Complete	contig	302099	301716	-	239.1	123	https://v10-1.orthodb.org/?query=3185at766	Iron-sulfur cluster assembly scaffold protein IscU
3207at766	Complete	contig	452131	451664	-	118.2	120	https://v10-1.orthodb.org/?query=3207at766	YqgF/RNase H-like domain
3208at766	Complete	contig	20229	20699	+	159.9	112	https://v10-1.orthodb.org/?query=3208at766	Ribosomal protein L15
3213at766	Complete	contig	483877	484488	+	189.7	158	https://v10-1.orthodb.org/?query=3213at766	Ribosomal protein L25
3219at766	Complete	contig	196933	197559	+	194.8	171	https://v10-1.orthodb.org/?query=3219at766	Phosphatidate cytidylyltransferase
3223at766	Duplicated	contig	1291	749	-	229.5	156	https://v10-1.orthodb.org/?query=3223at766	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
3223at766	Duplicated	contig	295365	294823	-	229.5	156	https://v10-1.orthodb.org/?query=3223at766	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
3229at766	Complete	contig	250041	249694	-	162.0	100	https://v10-1.orthodb.org/?query=3229at766	(2Fe-2S) ferredoxin
3233at766	Complete	contig	77214	76540	-	233.3	173	https://v10-1.orthodb.org/?query=3233at766	Lipoprotein-releasing system ATP-binding protein LolD
3234at766	Complete	contig	24995	25471	+	132.0	117	https://v10-1.orthodb.org/?query=3234at766	signal peptidase II
3246at766	Complete	contig	210845	211273	+	144.3	112	https://v10-1.orthodb.org/?query=3246at766	membrane protein
3248at766	Complete	contig	427760	427383	-	172.7	109	https://v10-1.orthodb.org/?query=3248at766	Ribosomal protein L19
3272at766	Complete	contig	681954	681439	-	217.2	130	https://v10-1.orthodb.org/?query=3272at766	Inorganic pyrophosphatase
3314at766	Complete	contig	547515	547075	-	154.9	122	https://v10-1.orthodb.org/?query=3314at766	Ribosomal protein L11, C-terminal
3319at766	Complete	contig	800403	800834	+	156.8	97	https://v10-1.orthodb.org/?query=3319at766	beta-hydroxyacyl-ACP dehydratase
3322at766	Complete	contig	14916	15263	+	141.5	93	https://v10-1.orthodb.org/?query=3322at766	Ribosomal protein L22/L17
3323at766	Complete	contig	763294	763713	+	224.8	127	https://v10-1.orthodb.org/?query=3323at766	Nucleoside diphosphate kinase
3326at766	Complete	contig	18366	18761	+	128.4	106	https://v10-1.orthodb.org/?query=3326at766	Ribosomal protein S8
3328at766	Complete	contig	407315	407689	+	136.0	87	https://v10-1.orthodb.org/?query=3328at766	Ferredoxin
3333at766	Complete	contig	630985	631302	+	116.5	85	https://v10-1.orthodb.org/?query=3333at766	Ribosomal silencing factor RsfS
3335at766	Complete	contig	23122	23508	+	147.6	105	https://v10-1.orthodb.org/?query=3335at766	Ribosomal protein S11
3351at766	Complete	contig	22729	23097	+	147.2	96	https://v10-1.orthodb.org/?query=3351at766	Ribosomal protein S13
3352at766	Complete	contig	594367	594678	+	118.2	80	https://v10-1.orthodb.org/?query=3352at766	NADH-ubiquinone oxidoreductase chain 4L/Mnh complex subunit C1-like
3356at766	Complete	contig	626146	626514	+	138.9	93	https://v10-1.orthodb.org/?query=3356at766	HIT-like domain
3372at766	Complete	contig	326009	326470	+	151.8	96	https://v10-1.orthodb.org/?query=3372at766	Deoxyuridine 5'-triphosphate nucleotidohydrolase
3381at766	Complete	contig	613968	614663	+	201.7	189	https://v10-1.orthodb.org/?query=3381at766	inositol monophosphatase
3395at766	Duplicated	contig	3061	3384	+	147.9	86	https://v10-1.orthodb.org/?query=3395at766	Glutaredoxin
3395at766	Duplicated	contig	297135	297458	+	147.9	86	https://v10-1.orthodb.org/?query=3395at766	Glutaredoxin
3421at766	Complete	contig	374572	374054	-	214.0	152	https://v10-1.orthodb.org/?query=3421at766	Translation initiation factor 3
3456at766	Complete	contig	50679	51233	+	142.1	124	https://v10-1.orthodb.org/?query=3456at766	Ribosomal protein L9
3461at766	Complete	contig	84079	83795	-	124.9	73	https://v10-1.orthodb.org/?query=3461at766	Protein of unknown function DUF2610
3481at766	Complete	contig	51605	51009	-	168.4	138	https://v10-1.orthodb.org/?query=3481at766	BON domain
3488at766	Complete	contig	270711	270415	-	147.1	88	https://v10-1.orthodb.org/?query=3488at766	Type IV secretion system protein VirB3
3489at766	Complete	contig	503950	504405	+	185.9	118	https://v10-1.orthodb.org/?query=3489at766	Ribosomal protein S9
3490at766	Complete	contig	15932	16345	+	170.7	116	https://v10-1.orthodb.org/?query=3490at766	Ribosomal protein L16
3520at766	Complete	contig	68462	68752	+	128.4	85	https://v10-1.orthodb.org/?query=3520at766	GroES chaperonin family
3523at766	Complete	contig	16803	17162	+	150.8	102	https://v10-1.orthodb.org/?query=3523at766	Ribosomal protein L14P
3532at766	Complete	contig	276994	277359	+	165.0	96	https://v10-1.orthodb.org/?query=3532at766	Ribosomal protein L20
3542at766	Complete	contig	14626	14910	+	132.2	82	https://v10-1.orthodb.org/?query=3542at766	Ribosomal protein S19, bacterial-type
3561at766	Fragmented	contig	439374	439075	-	104.8	89	https://v10-1.orthodb.org/?query=3561at766	SspB-like superfamily
3566at766	Complete	contig	266536	266129	-	139.7	112	https://v10-1.orthodb.org/?query=3566at766	tRNA-specific adenosine deaminase
3575at766	Complete	contig	649955	649563	-	131.1	107	https://v10-1.orthodb.org/?query=3575at766	Zinc finger, DksA/TraR C4-type
3605at766	Complete	contig	18036	18344	+	136.2	93	https://v10-1.orthodb.org/?query=3605at766	Ribosomal protein S14
3622at766	Complete	contig	192558	192187	-	143.8	99	https://v10-1.orthodb.org/?query=3622at766	Preprotein translocase YajC
3626at766	Complete	contig	367713	368114	+	123.5	97	https://v10-1.orthodb.org/?query=3626at766	Cytochrome c-type biogenesis protein CcmE
3644at766	Complete	contig	137426	137740	+	109.4	67	https://v10-1.orthodb.org/?query=3644at766	Ribosomal protein L28/L24
3665at766	Complete	contig	484488	485036	+	192.7	142	https://v10-1.orthodb.org/?query=3665at766	Peptidyl-tRNA hydrolase
3666at766	Complete	contig	447156	447425	+	130.7	62	https://v10-1.orthodb.org/?query=3666at766	Ribosomal protein L27
3670at766	Complete	contig	311307	310984	-	122.3	79	https://v10-1.orthodb.org/?query=3670at766	Thioredoxin
3687at766	Complete	contig	24605	25033	+	168.5	111	https://v10-1.orthodb.org/?query=3687at766	Ribosomal protein L17
3694at766	Complete	contig	827776	827234	-	121.4	119	https://v10-1.orthodb.org/?query=3694at766	ubiquinone-binding protein
3713at766	Complete	contig	362674	363249	+	176.1	174	https://v10-1.orthodb.org/?query=3713at766	tRNA threonylcarbamoyl adenosine modification protein TsaB
3732at766	Complete	contig	217691	218047	+	116.2	95	https://v10-1.orthodb.org/?query=3732at766	Holo-
3778at766	Complete	contig	206637	206957	+	137.9	73	https://v10-1.orthodb.org/?query=3778at766	Ribosomal protein S16
3796at766	Complete	contig	80041	79778	-	90.4	58	https://v10-1.orthodb.org/?query=3796at766	Translation initiation factor IF-1
3797at766	Complete	contig	50396	50671	+	115.3	65	https://v10-1.orthodb.org/?query=3797at766	Ribosomal protein S18
3819at766	Complete	contig	290156	289884	-	103.6	71	https://v10-1.orthodb.org/?query=3819at766	Ribosomal protein S15
3896at766	Complete	contig	593142	593429	+	112.0	76	https://v10-1.orthodb.org/?query=3896at766	Na+/H+ antiporter subunit G
3898at766	Complete	contig	283276	283479	+	70.0	49	https://v10-1.orthodb.org/?query=3898at766	Ribosomal protein L31
3904at766	Complete	contig	224577	224804	+	81.3	57	https://v10-1.orthodb.org/?query=3904at766	ATP synthase subunit c
3917at766	Complete	contig	77721	77254	-	126.3	105	https://v10-1.orthodb.org/?query=3917at766	FeS cluster biogenesis
3919at766	Complete	contig	185241	185723	+	178.6	131	https://v10-1.orthodb.org/?query=3919at766	Phosphatidylglycerophosphatase A
3934at766	Complete	contig	438037	437768	-	122.0	81	https://v10-1.orthodb.org/?query=3934at766	Ribosomal protein S20
3939at766	Complete	contig	382989	382795	-	73.7	45	https://v10-1.orthodb.org/?query=3939at766	Zinc-binding ribosomal protein
3975at766	Complete	contig	23997	23659	-	124.3	81	https://v10-1.orthodb.org/?query=3975at766	Glutaredoxin
3976at766	Complete	contig	361729	362037	+	132.6	83	https://v10-1.orthodb.org/?query=3976at766	NADH-quinone oxidoreductase subunit K
3992at766	Duplicated	contig	2827	3045	+	77.3	56	https://v10-1.orthodb.org/?query=3992at766	BolA protein
3992at766	Duplicated	contig	296901	297119	+	77.3	56	https://v10-1.orthodb.org/?query=3992at766	BolA protein
3995at766	Complete	contig	446843	447145	+	109.1	81	https://v10-1.orthodb.org/?query=3995at766	Ribosomal protein L21
4000at766	Complete	contig	11843	12163	+	112.4	85	https://v10-1.orthodb.org/?query=4000at766	Ribosomal protein S10
4031at766	Complete	contig	16553	16789	+	117.3	73	https://v10-1.orthodb.org/?query=4031at766	Ribosomal protein S17/S11
4053at766	Complete	contig	641512	641826	+	100.1	85	https://v10-1.orthodb.org/?query=4053at766	NADH dehydrogenase 
4072at766	Complete	contig	796283	796005	-	92.2	52	https://v10-1.orthodb.org/?query=4072at766	Flavinator of succinate dehydrogenase
